,rpm,t,id,iq,torque,motorpwr,accpwr,current,voltage,vout,vd,vq,phasepwr
24,241,230,0.0,282.9028290282903,229.99999999999997,5804.917895442359,6432.041989409817,21.720080341566785,296.130735073565,164.86175702059273,-13.065740870968531,18.770954775749424,6470.144968809822
25,251,230,0.0,282.9028290282903,229.99999999999997,6045.785857908846,6698.931698513958,22.641891447685936,295.86442384500714,164.70800216109663,-13.607887795075113,19.33853584849798,6689.641508305982
26,261,230,0.0,282.9028290282903,229.99999999999997,6286.653820375334,6965.8214076181,23.564928986968603,295.5977582999084,164.55404273685028,-14.150034719181686,19.906116921246536,6909.3013002571515
27,271,230,0.0,282.9028290282903,229.99999999999997,6527.521782841823,7232.711116722241,24.48990391065612,295.3305330444551,164.39976016368004,-14.692181643288265,20.47369799399509,7129.109254434918
28,281,230,0.0,282.9028290282903,229.99999999999997,6768.38974530831,7499.600825826383,25.41696375739576,295.062705454732,164.245129832657,-15.234328567394844,21.04127906674365,7349.052076387373
29,291,230,0.0,282.9028290282903,229.99999999999997,7009.257707774797,7766.490534930524,26.345430504630716,294.79447141145585,164.0902648355657,-15.776475491501422,21.6088601394922,7569.118009192822
30,301,230,0.0,282.9028290282903,229.99999999999997,7250.125670241286,8033.380244034666,27.275139829809955,294.5258783874115,163.93519258083126,-16.318622415608,22.17644121224076,7789.296618345602
31,311,230,0.0,282.9028290282903,229.99999999999997,7490.993632707773,8300.269953138808,28.207019435224545,294.25665836940726,163.77975833096525,-16.860769339714576,22.744022284989313,8009.578611631383
32,321,230,0.0,282.9028290282903,229.99999999999997,7731.861595174261,8567.15966224295,29.140648311888878,293.9869329869389,163.62403230878988,-17.402916263821158,23.311603357737873,8229.955687552952
33,331,230,0.0,282.9028290282903,229.99999999999997,7972.72955764075,8834.049371347091,30.07603583221175,293.7166995323176,163.46801295102023,-17.945063187927733,23.879184430486426,8450.420407181942
34,341,230,0.0,282.9028290282903,229.99999999999997,8213.597520107238,9100.939080451233,31.013191435676887,293.44595527847656,163.31169868318355,-18.48721011203431,24.446765503234978,8670.96608533319
